SIRUTA;DENLOC;CODP;JUD;SIRSUP;TIP;NIV;MED;REGIUNE;FSJ;FS2;FS3;FSL;rang;fictiv
89909;CUIEŞ;337274;20;89856;23;3;3;5;22;2251313;3003686;2,25131E+12;V;
89918;DUMBRAVIŢA;337276;20;89856;23;3;3;5;22;2251313;3004442;2,25131E+12;V;
89927;SACAMAŞ;337277;20;89856;23;3;3;5;22;2251313;3010382;2,25131E+12;V;
89936;SÎRBI;337078;20;89856;23;3;3;5;22;2251313;3010679;2,25131E+12;V;
89945;VALEA LUNGA;337279;20;89856;23;3;3;5;22;2251313;3012802;2,25131E+12;V;
89954;LAPUGIU DE JOS;0;20;207;3;2;3;5;22;22;       ;2,25139E+12;IV;
89963;LAPUGIU DE JOS;337280;20;89954;22;3;3;5;22;2251389;1006502;2,25139E+12;IV;
89972;BAŞTEA;337281;20;89954;23;3;3;5;22;2251389;3000516;2,25139E+12;V;
89981;COSEŞTI;337282;20;89954;23;3;3;5;22;2251389;3003321;2,25139E+12;V;
89990;FINTOAG;337283;20;89954;23;3;3;5;22;2251389;3004753;2,25139E+12;V;
90002;GRIND;337284;20;89954;23;3;3;5;22;2251389;3005512;2,25139E+12;V;
90011;HOLDEA;337286;20;89954;23;3;3;5;22;2251389;3005868;2,25139E+12;V;
90020;LAPUGIU DE SUS;337287;20;89954;23;3;3;5;22;2251389;3006503;2,25139E+12;V;
90039;LASAU;337288;20;89954;23;3;3;5;22;2251389;3006515;2,25139E+12;V;
90048;OHABA;337289;20;89954;23;3;3;5;22;2251389;3008215;2,25139E+12;V;
90057;TEIU;337291;20;89954;23;3;3;5;22;2251389;3011950;2,25139E+12;V;
90066;LELESE;0;20;207;3;2;3;5;22;22;       ;2,2514E+12;IV;
90075;LELESE;337295;20;90066;22;3;3;5;22;2251399;1006559;2,2514E+12;IV;
90084;CERIŞOR;337296;20;90066;23;3;3;5;22;2251399;3002495;2,2514E+12;V;
90093;RUNCU MARE;337297;20;90066;23;3;3;5;22;2251399;3010176;2,2514E+12;V;
90100;SOHODOL;337298;20;90066;23;3;3;5;22;2251399;3011096;2,2514E+12;V;
90119;LUNCA CERNII DE JOS;0;20;207;3;2;3;5;22;22;       ;2,25146E+12;IV;
90128;LUNCA CERNII DE JOS;337300;20;90119;22;3;3;5;22;2251458;1006821;2,25146E+12;IV;
90137;CIUMIŢA;337301;20;90119;23;3;3;5;22;2251458;3002910;2,25146E+12;V;
90146;FÎNTÎNA;337302;20;90119;23;3;3;5;22;2251458;3004619;2,25146E+12;V;
90155;GURA BORDULUI;337303;20;90119;23;3;3;5;22;2251458;3005593;2,25146E+12;V;
90164;LUNCA CERNII DE SUS;337304;20;90119;23;3;3;5;22;2251458;3006822;2,25146E+12;V;
90173;MERIA;337306;20;90119;23;3;3;5;22;2251458;3007364;2,25146E+12;V;
90182;NEGOIU;337307;20;90119;23;3;3;5;22;2251458;3007932;2,25146E+12;V;
90191;VALEA BABII;337308;20;90119;23;3;3;5;22;2251458;3012660;2,25146E+12;V;
90208;LUNCOIU DE JOS;0;20;207;3;2;3;5;22;22;       ;2,25147E+12;IV;
90217;LUNCOIU DE JOS;337310;20;90208;22;3;3;5;22;2251466;1006869;2,25147E+12;IV;
90226;DUDEŞTI;337311;20;90208;23;3;3;5;22;2251466;3004366;2,25147E+12;V;
90235;LUNCOIU DE SUS;337312;20;90208;23;3;3;5;22;2251466;3006870;2,25147E+12;V;
90244;PODELE;337313;20;90208;23;3;3;5;22;2251466;3009072;2,25147E+12;V;
90253;STEJAREL;337314;20;90208;23;3;3;5;22;2251466;3011253;2,25147E+12;V;
90262;MARTINEŞTI;0;20;207;3;2;3;5;22;22;       ;2,25154E+12;IV;
90271;MARTINEŞTI;337315;20;90262;22;3;3;5;22;2251540;1007245;2,25154E+12;IV;
90280;DÎNCU MARE;337316;20;90262;23;3;3;5;22;2251540;3003878;2,25154E+12;V;
90299;DÎNCU MIC;337317;20;90262;23;3;3;5;22;2251540;3003879;2,25154E+12;V;
90306;JELEDINŢI;337318;20;90262;23;3;3;5;22;2251540;3006346;2,25154E+12;V;
90315;MAGURA;337319;20;90262;23;3;3;5;22;2251540;3007108;2,25154E+12;V;
90324;TAMAŞASA;337321;20;90262;23;3;3;5;22;2251540;3011801;2,25154E+12;V;
90333;TURMAŞ;337322;20;90262;23;3;3;5;22;2251540;3012302;2,25154E+12;V;
90342;ORAŞTIOARA DE SUS;0;20;207;3;2;3;5;22;22;       ;2,25208E+12;IV;
90351;ORAŞTIOARA DE SUS;337325;20;90342;22;3;3;5;22;2252080;1008315;2,25208E+12;IV;
90360;BUCIUM;337326;20;90342;23;3;3;5;22;2252080;3001726;2,25208E+12;V;
90379;COSTEŞTI;337327;20;90342;23;3;3;5;22;2252080;3003353;2,25208E+12;V;
90388;COSTEŞTI-DEAL;337328;20;90342;23;3;3;5;22;2252080;3003356;2,25208E+12;V;
90397;GRADIŞTEA DE MUNTE;337329;20;90342;23;3;3;5;22;2252080;3005475;2,25208E+12;V;
90404;LUDEŞTII DE JOS;337331;20;90342;23;3;3;5;22;2252080;3006750;2,25208E+12;V;
90413;LUDEŞTII DE SUS;337332;20;90342;23;3;3;5;22;2252080;3006751;2,25208E+12;V;
90422;OCOLIŞU MIC;337333;20;90342;23;3;3;5;22;2252080;3008172;2,25208E+12;V;
90431;PESTIŞU MIC;0;20;207;3;2;3;5;22;22;       ;2,25216E+12;IV;
90440;PESTIŞU MIC;337335;20;90431;22;3;3;5;22;2252161;1008723;2,25216E+12;IV;
90459;ALMAŞU MIC;337336;20;90431;23;3;3;5;22;2252161;3000157;2,25216E+12;V;
90468;CIULPAZ;337337;20;90431;23;3;3;5;22;2252161;3002900;2,25216E+12;V;
90477;CUTIN;337338;20;90431;23;3;3;5;22;2252161;3003762;2,25216E+12;V;
90486;DUMBRAVA;337339;20;90431;23;3;3;5;22;2252161;3004406;2,25216E+12;V;
90495;JOSANI;337341;20;90431;23;3;3;5;22;2252161;3006401;2,25216E+12;V;
90501;MANERAU;337342;20;90431;23;3;3;5;22;2252161;3007182;2,25216E+12;V;
90510;NANDRU;337343;20;90431;23;3;3;5;22;2252161;3007864;2,25216E+12;V;
90529;VALEA NANDRULUI;337344;20;90431;23;3;3;5;22;2252161;3012880;2,25216E+12;V;
90538;PUI;0;20;207;3;2;3;5;22;22;       ;2,2523E+12;IV;
90547;PUI;337345;20;90538;22;3;3;5;22;2252300;1009593;2,2523E+12;IV;
90556;BAIEŞTI;337346;20;90538;23;3;3;5;22;2252300;3000602;2,2523E+12;V;
90565;FEDERI;337347;20;90538;23;3;3;5;22;2252300;3004667;2,2523E+12;V;
90574;FIZEŞTI;337348;20;90538;23;3;3;5;22;2252300;3004773;2,2523E+12;V;
90583;GALAŢI;337349;20;90538;23;3;3;5;22;2252300;3004958;2,2523E+12;V;
90592;HOBIŢA;337351;20;90538;23;3;3;5;22;2252300;3005832;2,2523E+12;V;
90609;OHABA-PONOR;337352;20;90538;23;3;3;5;22;2252300;3008223;2,2523E+12;V;
90618;PONOR;337353;20;90538;23;3;3;5;22;2252300;3009330;2,2523E+12;V;
90627;RÎU BARBAT;337354;20;90538;23;3;3;5;22;2252300;3009880;2,2523E+12;V;
90636;RUŞOR;337356;20;90538;23;3;3;5;22;2252300;3010223;2,2523E+12;V;
90645;ŞEREL;337357;20;90538;23;3;3;5;22;2252300;3011538;2,2523E+12;V;
90654;URIC;337358;20;90538;23;3;3;5;22;2252300;3012538;2,2523E+12;V;
90663;RAPOLTU MARE;0;20;207;3;2;3;5;22;22;       ;2,25233E+12;IV;
90672;RAPOLTU MARE;337365;20;90663;22;3;3;5;22;2252328;1009699;2,25233E+12;IV;
90681;BOBÎLNA;337366;20;90663;23;3;3;5;22;2252328;3001176;2,25233E+12;V;
90690;BOIU;337367;20;90663;23;3;3;5;22;2252328;3001307;2,25233E+12;V;
90707;FOLT;337368;20;90663;23;3;3;5;22;2252328;3004826;2,25233E+12;V;
90716;RAPOLŢEL;337369;20;90663;23;3;3;5;22;2252328;3009700;2,25233E+12;V;
90725;RACHITOVA;0;20;207;3;2;3;5;22;22;       ;2,25234E+12;IV;
90734;RACHITOVA;337370;20;90725;22;3;3;5;22;2252335;1009746;2,25234E+12;IV;
90743;BOIŢA;337371;20;90725;23;3;3;5;22;2252335;3001305;2,25234E+12;V;
90752;CIULA MARE;337372;20;90725;23;3;3;5;22;2252335;3002892;2,25234E+12;V;
90761;CIULA MICA;337373;20;90725;23;3;3;5;22;2252335;3002893;2,25234E+12;V;
90770;GOTEŞTI;337374;20;90725;23;3;3;5;22;2252335;3005446;2,25234E+12;V;
90789;MESTEACAN;337376;20;90725;23;3;3;5;22;2252335;3007389;2,25234E+12;V;
90798;VALIOARA;337377;20;90725;23;3;3;5;22;2252335;3013137;2,25234E+12;V;
90878;RÂU DE MORI;0;20;207;3;2;3;5;22;22;       ;2,25236E+12;IV;
90887;RÂU DE MORI;337380;20;90878;22;3;3;5;22;2252357;1009881;2,25236E+12;IV;
90896;BRAZI;337381;20;90878;23;3;3;5;22;2252357;3001537;2,25236E+12;V;
90903;CLOPOTIVA;337382;20;90878;23;3;3;5;22;2252357;3002972;2,25236E+12;V;
90912;OHABA-SIBIŞEL;337383;20;90878;23;3;3;5;22;2252357;3008224;2,25236E+12;V;
90921;OSTROV;337384;20;90878;23;3;3;5;22;2252357;3008372;2,25236E+12;V;
90930;OSTROVEL;337386;20;90878;23;3;3;5;22;2252357;3008374;2,25236E+12;V;
90949;OSTROVU MIC;337387;20;90878;23;3;3;5;22;2252357;3008381;2,25236E+12;V;
90958;SIBIŞEL;337388;20;90878;23;3;3;5;22;2252357;3010880;2,25236E+12;V;
90967;SUSENI;337389;20;90878;23;3;3;5;22;2252357;3011449;2,25236E+12;V;
90976;UNCIUC;337391;20;90878;23;3;3;5;22;2252357;3012482;2,25236E+12;V;
90985;VALEA DÎLJII;337392;20;90878;23;3;3;5;22;2252357;3012729;2,25236E+12;V;
90805;RIBIŢA;0;20;207;3;2;3;5;22;22;       ;2,25238E+12;IV;
90814;RIBIŢA;337400;20;90805;22;3;3;5;22;2252378;1009969;2,25238E+12;IV;
90823;CRIŞAN;337401;20;90805;23;3;3;5;22;2252378;3003593;2,25238E+12;V;
90832;DUMBRAVA DE JOS;337402;20;90805;23;3;3;5;22;2252378;3004412;2,25238E+12;V;
90841;DUMBRAVA DE SUS;337403;20;90805;23;3;3;5;22;2252378;3004416;2,25238E+12;V;
90850;RIBICIOARA;337404;20;90805;23;3;3;5;22;2252378;3009968;2,25238E+12;V;
90869;UIBAREŞTI;337406;20;90805;23;3;3;5;22;2252378;3012433;2,25238E+12;V;
90994;ROMOS;0;20;207;3;2;3;5;22;22;       ;2,2524E+12;IV;
91009;ROMOS;337410;20;90994;22;3;3;5;22;2252403;1010044;2,2524E+12;IV;
91018;CIUNGU MARE;337411;20;90994;23;3;3;5;22;2252403;3002914;2,2524E+12;V;
91027;PIŞCHINŢI;337412;20;90994;23;3;3;5;22;2252403;3008925;2,2524E+12;V;
91036;ROMOŞEL;337413;20;90994;23;3;3;5;22;2252403;3010045;2,2524E+12;V;
91045;VAIDEI;337414;20;90994;23;3;3;5;22;2252403;3012631;2,2524E+12;V;
91054;SARMIZEGETUSA;0;20;207;3;2;3;5;22;22;       ;2,25246E+12;IV;
91063;SARMIZEGETUSA;337415;20;91054;22;3;3;5;22;2252458;1010285;2,25246E+12;IV;
91072;BREAZOVA;337416;20;91054;23;3;3;5;22;2252458;3001633;2,25246E+12;V;
91081;HOBIŢA-GRADIŞTE;337417;20;91054;23;3;3;5;22;2252458;3005834;2,25246E+12;V;
91090;PAUCINEŞTI;337418;20;91054;23;3;3;5;22;2252458;3008588;2,25246E+12;V;
91107;ZEICANI;337419;20;91054;23;3;3;5;22;2252458;3013673;2,25246E+12;V;
91116;SALAŞU DE SUS;0;20;207;3;2;3;5;22;22;       ;2,25248E+12;IV;
91125;SALAŞU DE SUS;337420;20;91116;22;3;3;5;22;2252482;1010410;2,25248E+12;IV;
91134;COROIEŞTI;337421;20;91116;23;3;3;5;22;2252482;3003300;2,25248E+12;V;
91143;MALAIEŞTI;337422;20;91116;23;3;3;5;22;2252482;3007142;2,25248E+12;V;
91152;NUCŞOARA;337423;20;91116;23;3;3;5;22;2252482;3008097;2,25248E+12;V;
91161;OHABA DE SUB PIATRA;337424;20;91116;23;3;3;5;22;2252482;3008216;2,25248E+12;V;
91170;PAROŞ;337426;20;91116;23;3;3;5;22;2252482;3008457;2,25248E+12;V;
91189;PEŞTERA;337427;20;91116;23;3;3;5;22;2252482;3008736;2,25248E+12;V;
91198;RÎU ALB;337428;20;91116;23;3;3;5;22;2252482;3009877;2,25248E+12;V;
91205;RÎU MIC;337429;20;91116;23;3;3;5;22;2252482;3009882;2,25248E+12;V;
91214;SALAŞU DE JOS;337431;20;91116;23;3;3;5;22;2252482;3010409;2,25248E+12;V;
91223;ZAVOI;337432;20;91116;23;3;3;5;22;2252482;3013656;2,25248E+12;V;
91232;SÂNTAMARIA-ORLEA;0;20;207;3;2;3;5;22;22;       ;2,25252E+12;IV;
91241;SÂNTAMARIA-ORLEA;337440;20;91232;22;3;3;5;22;2252519;1010645;2,25252E+12;IV;
91250;BALOMIR;337441;20;91232;23;3;3;5;22;2252519;3000450;2,25252E+12;V;
91269;BARAŞTII HAŢEGULUI;337442;20;91232;23;3;3;5;22;2252519;3000747;2,25252E+12;V;
91278;BUCIUM-ORLEA;337443;20;91232;23;3;3;5;22;2252519;3001727;2,25252E+12;V;
91287;CIOPEIA;337444;20;91232;23;3;3;5;22;2252519;3002815;2,25252E+12;V;
91296;SACEL;337446;20;91232;23;3;3;5;22;2252519;3010389;2,25252E+12;V;
91303;SÎNPETRU;337447;20;91232;23;3;3;5;22;2252519;3010631;2,25252E+12;V;
91312;SUBCETATE;337448;20;91232;23;3;3;5;22;2252519;3011381;2,25252E+12;V;
91321;VADU;337449;20;91232;23;3;3;5;22;2252519;3012607;2,25252E+12;V;
91330;ŞOIMUŞ;0;20;207;3;2;3;5;22;22;       ;2,25276E+12;IV;
91349;ŞOIMUŞ;337450;20;91330;22;3;3;5;22;2252755;1011633;2,25276E+12;IV;
91358;BALATA;337451;20;91330;23;3;3;5;22;2252755;3000637;2,25276E+12;V;
91376;BEJAN;337452;20;91330;23;3;3;5;22;2252755;3000924;2,25276E+12;V;
91385;BEJAN-TÎRNAVIŢA;337453;20;91330;23;3;3;5;22;2252755;3000925;2,25276E+12;V;
91367;BOHOLŢ;337454;20;91330;23;3;3;5;22;2252755;3001288;2,25276E+12;V;
91394;CAINELU DE JOS;337456;20;91330;23;3;3;5;22;2252755;3002121;2,25276E+12;V;
91401;CHIŞCADAGA;337457;20;91330;23;3;3;5;22;2252755;3002694;2,25276E+12;V;
91410;FORNADIA;337458;20;91330;23;3;3;5;22;2252755;3004832;2,25276E+12;V;
91429;PAULIŞ;337459;20;91330;23;3;3;5;22;2252755;3008604;2,25276E+12;V;
91438;SULIGHETE;337461;20;91330;23;3;3;5;22;2252755;3011407;2,25276E+12;V;
86936;TELIUCU INFERIOR;0;20;207;3;2;3;5;22;22;       ;2,25283E+12;IV;
86945;TELIUCU INFERIOR;337465;20;86936;22;3;3;5;22;2252826;1011975;2,25283E+12;IV;
86954;CINCIŞ-CERNA;337466;20;86936;23;3;3;5;22;2252826;3002750;2,25283E+12;V;
86963;IZVOARELE;337467;20;86936;23;3;3;5;22;2252826;3006282;2,25283E+12;V;
86972;TELIUCU SUPERIOR;337468;20;86936;23;3;3;5;22;2252826;3011976;2,25283E+12;V;
91447;TOMEŞTI;0;20;207;3;2;3;5;22;22;       ;2,25286E+12;IV;
91456;TOMEŞTI;337470;20;91447;22;3;3;5;22;2252862;1012109;2,25286E+12;IV;
91465;DOBROŢ;337471;20;91447;23;3;3;5;22;2252862;3004148;2,25286E+12;V;
91474;LEAUŢ;337472;20;91447;23;3;3;5;22;2252862;3006540;2,25286E+12;V;
91483;LIVADA;337473;20;91447;23;3;3;5;22;2252862;3006682;2,25286E+12;V;
91492;OBÎRŞA;337474;20;91447;23;3;3;5;22;2252862;3008118;2,25286E+12;V;
91508;STEIA;337476;20;91447;23;3;3;5;22;2252862;3011231;2,25286E+12;V;
91517;TIULEŞTI;337477;20;91447;23;3;3;5;22;2252862;3012072;2,25286E+12;V;
91526;VALEA MARE DE CRIŞ;337478;20;91447;23;3;3;5;22;2252862;3012844;2,25286E+12;V;
91535;TOPLIŢA;0;20;207;3;2;3;5;22;22;       ;2,25287E+12;IV;
91544;TOPLIŢA;337480;20;91535;22;3;3;5;22;2252872;1012150;2,25287E+12;IV;
91553;CURPENII SILVAŞULUI;337481;20;91535;23;3;3;5;22;2252872;3003733;2,25287E+12;V;
91571;DABÎCA;337482;20;91535;23;3;3;5;22;2252872;3003816;2,25287E+12;V;
91562;DEALU MIC;337483;20;91535;23;3;3;5;22;2252872;3003946;2,25287E+12;V;
91580;GOLEŞ;337484;20;91535;23;3;3;5;22;2252872;3005394;2,25287E+12;V;
91599;HAŞDAU;337486;20;91535;23;3;3;5;22;2252872;3005750;2,25287E+12;V;
91606;MOSORU;337487;20;91535;23;3;3;5;22;2252872;3007713;2,25287E+12;V;
91615;VALARI;337488;20;91535;23;3;3;5;22;2252872;3013094;2,25287E+12;V;
91624;TOTEŞTI;0;20;207;3;2;3;5;22;22;       ;2,25288E+12;IV;
91633;TOTEŞTI;337490;20;91624;22;3;3;5;22;2252879;1012168;2,25288E+12;IV;
91642;CÎRNEŞTI;337491;20;91624;23;3;3;5;22;2252879;3002406;2,25288E+12;V;
91651;COPACI;337492;20;91624;23;3;3;5;22;2252879;3003166;2,25288E+12;V;
91660;PACLIŞA;337493;20;91624;23;3;3;5;22;2252879;3008472;2,25288E+12;V;
91679;REEA;337494;20;91624;23;3;3;5;22;2252879;3009930;2,25288E+12;V;
91688;TURDAŞ;0;20;207;3;2;3;5;22;22;       ;2,25291E+12;IV;
91697;TURDAŞ;337495;20;91688;22;3;3;5;22;2252907;1012294;2,25291E+12;IV;
91704;PRICAZ;337496;20;91688;23;3;3;5;22;2252907;3009507;2,25291E+12;V;
91713;RÎPAŞ;337497;20;91688;23;3;3;5;22;2252907;3009868;2,25291E+12;V;
91722;SPINI;337498;20;91688;23;3;3;5;22;2252907;3011148;2,25291E+12;V;
91795;VAŢA DE JOS;0;20;207;3;2;3;5;22;22;       ;2,25302E+12;IV;
91802;VAŢA DE JOS;337500;20;91795;22;3;3;5;22;2253019;1013069;2,25302E+12;IV;
91811;BASARABASA;337501;20;91795;23;3;3;5;22;2253019;3000508;2,25302E+12;V;
91820;BIRTIN;337502;20;91795;23;3;3;5;22;2253019;3001096;2,25302E+12;V;
91839;BROTUNA;337503;20;91795;23;3;3;5;22;2253019;3001696;2,25302E+12;V;
91848;CAZANEŞTI;337504;20;91795;23;3;3;5;22;2253019;3002317;2,25302E+12;V;
91857;CIUNGANI;337506;20;91795;23;3;3;5;22;2253019;3002912;2,25302E+12;V;
91875;OCIŞOR;337507;20;91795;23;3;3;5;22;2253019;3008153;2,25302E+12;V;
91866;OCIU;337508;20;91795;23;3;3;5;22;2253019;3008154;2,25302E+12;V;
91884;PRAVALENI;337509;20;91795;23;3;3;5;22;2253019;3009459;2,25302E+12;V;
91893;PRIHODIŞTE;337511;20;91795;23;3;3;5;22;2253019;3009511;2,25302E+12;V;
91900;TATARAŞTII DE CRIŞ;337512;20;91795;23;3;3;5;22;2253019;3011845;2,25302E+12;V;
91919;TÎRNAVA DE CRIŞ;337513;20;91795;23;3;3;5;22;2253019;3011911;2,25302E+12;V;
91928;VAŢA DE SUS;337514;20;91795;23;3;3;5;22;2253019;3013070;2,25302E+12;V;
91937;VALIŞOARA;0;20;207;3;2;3;5;22;22;       ;2,25303E+12;IV;
91946;VALIŞOARA;337520;20;91937;22;3;3;5;22;2253031;1013143;2,25303E+12;IV;
91955;DEALU MARE;337521;20;91937;23;3;3;5;22;2253031;3003945;2,25303E+12;V;
91964;SALIŞTIOARA;337522;20;91937;23;3;3;5;22;2253031;3010467;2,25303E+12;V;
91973;STOIENEASA;337523;20;91937;23;3;3;5;22;2253031;3011282;2,25303E+12;V;
91982;VEŢEL;0;20;207;3;2;3;5;22;22;       ;2,25306E+12;IV;
91991;VEŢEL;337525;20;91982;22;3;3;5;22;2253056;1013315;2,25306E+12;IV;
92006;BOIA BÎRZII;337526;20;91982;23;3;3;5;22;2253056;3001292;2,25306E+12;V;
92015;BRETELIN;337527;20;91982;23;3;3;5;22;2253056;3001657;2,25306E+12;V;
92024;CAOI;337528;20;91982;23;3;3;5;22;2253056;3002212;2,25306E+12;V;
92033;HEREPEIA;337529;20;91982;23;3;3;5;22;2253056;3005795;2,25306E+12;V;
92042;LEŞNIC;337531;20;91982;23;3;3;5;22;2253056;3006597;2,25306E+12;V;
92051;MINTIA;337532;20;91982;23;3;3;5;22;2253056;3007531;2,25306E+12;V;
92060;MUNCELU MARE;337533;20;91982;23;3;3;5;22;2253056;3007797;2,25306E+12;V;
92079;MUNCELU MIC;337534;20;91982;23;3;3;5;22;2253056;3007798;2,25306E+12;V;
92088;RUNCU MIC;337536;20;91982;23;3;3;5;22;2253056;3010177;2,25306E+12;V;
92097;VORŢA;0;20;207;3;2;3;5;22;22;       ;2,25314E+12;IV;
92104;VORŢA;337540;20;92097;22;3;3;5;22;2253136;1013550;2,25314E+12;IV;
92113;CERTEJU DE JOS;337541;20;92097;23;3;3;5;22;2253136;3002527;2,25314E+12;V;
92122;COAJA;337542;20;92097;23;3;3;5;22;2253136;3002983;2,25314E+12;V;
92131;DUMEŞTI;337543;20;92097;23;3;3;5;22;2253136;3004450;2,25314E+12;V;
92140;LUNCŞOARA;337544;20;92097;23;3;3;5;22;2253136;3006874;2,25314E+12;V;
92159;VALEA POIENII;337546;20;92097;23;3;3;5;22;2253136;3012908;2,25314E+12;V;
92168;VISCA;337547;20;92097;23;3;3;5;22;2253136;3013404;2,25314E+12;V;
92177;ZAM;0;20;207;3;2;3;5;22;22;       ;2,25316E+12;IV;
92186;ZAM;337550;20;92177;22;3;3;5;22;2253159;1013606;2,25316E+12;IV;
92202;ALMAŞ-SALIŞTE;337551;20;92177;23;3;3;5;22;2253159;3000150;2,25316E+12;V;
92195;ALMAŞEL;337552;20;92177;23;3;3;5;22;2253159;3000164;2,25316E+12;V;
92211;BRAŞEU;337553;20;92177;23;3;3;5;22;2253159;3001590;2,25316E+12;V;
92220;CERBIA;337554;20;92177;23;3;3;5;22;2253159;3002477;2,25316E+12;V;
92239;DELENI;337556;20;92177;23;3;3;5;22;2253159;3004002;2,25316E+12;V;
92248;GODINEŞTI;337557;20;92177;23;3;3;5;22;2253159;3005366;2,25316E+12;V;
92257;MICANEŞTI;337558;20;92177;23;3;3;5;22;2253159;3007408;2,25316E+12;V;
92266;POGANEŞTI;337559;20;92177;23;3;3;5;22;2253159;3009149;2,25316E+12;V;
92275;POJOGA;337561;20;92177;23;3;3;5;22;2253159;3009308;2,25316E+12;V;
92284;SALCIVA;337562;20;92177;23;3;3;5;22;2253159;3010440;2,25316E+12;V;
92293;TAMAŞEŞTI;337563;20;92177;23;3;3;5;22;2253159;3011805;2,25316E+12;V;
92300;VALEA;337564;20;92177;23;3;3;5;22;2253159;3012642;2,25316E+12;V;
216;JUDEŢUL IALOMIŢA;0;21;1;40;1;0;3;23;     ;       ;2,3E+12;;
92658;MUNICIPIUL SLOBOZIA;0;21;216;1;2;1;3;23;23;       ;2,31175E+12;II;
92667;SLOBOZIA;0;21;92658;9;3;1;3;23;2311751;1011026;2,31175E+12;II;
92676;BORA;920001;21;92658;10;3;1;3;23;2311751;2001354;2,31175E+12;V;
92685;SLOBOZIA NOUA;920002;21;92658;10;3;1;3;23;2311751;2011040;2,31175E+12;V;
92701;MUNICIPIUL FETEŞTI;0;21;216;4;2;1;3;23;23;       ;2,32171E+12;II;
92710;FETEŞTI;925100;21;92701;9;3;1;3;23;2321709;1004704;2,32171E+12;II;
92729;BULIGA;925101;21;92701;10;3;1;3;23;2321709;2001869;2,32171E+12;V;
92738;FETEŞTI-GARA;925150;21;92701;10;3;1;3;23;2321709;2004706;2,32171E+12;V;
92747;VLAŞCA;925102;21;92701;10;3;1;3;23;2321709;2013461;2,32171E+12;V;
100683;MUNICIPIUL URZICENI;0;21;216;4;2;1;3;23;23;       ;2,32176E+12;II;
100692;URZICENI;925300;21;100683;9;3;1;3;23;2321763;1012592;2,32176E+12;II;
92836;ORAŞ AMARA;0;21;216;2;2;1;3;23;23;       ;2,33187E+12;IV;
92845;AMARA;927020;21;92836;17;3;1;3;23;2331873;1000191;2,33187E+12;IV;
92854;AMARA NOUA;927021;21;92836;19;3;1;3;23;2331873;3000192;2,33187E+12;V;
93067;ORAŞ CAZANEŞTI;0;21;216;2;2;1;3;23;23;       ;2,33192E+12;IV;
93076;CAZANEŞTI;927065;21;93067;17;3;1;3;23;2331918;1002316;2,33192E+12;IV;
102749;ORAŞ FIERBINŢI-TÂRG;0;21;216;2;2;1;3;23;23;       ;2,33195E+12;IV;
102758;FIERBINŢI-TÂRG;927115;21;102749;17;3;1;3;23;2331946;1004719;2,33195E+12;IV;
102767;FIERBINŢII DE JOS;927116;21;102749;19;3;1;3;23;2331946;3004720;2,33195E+12;V;
102776;FIERBINŢII DE SUS;927117;21;102749;19;3;1;3;23;2331946;3004721;2,33195E+12;V;
102785;GRECII DE JOS;927118;21;102749;19;3;1;3;23;2331946;3005500;2,33195E+12;V;
92765;ORAŞ ŢANDAREI;0;21;216;2;2;1;3;23;23;       ;2,33206E+12;III;
92774;ŢANDAREI;925200;21;92765;17;3;1;3;23;2332060;1012334;2,33206E+12;III;
100754;ADÂNCATA;0;21;216;3;2;3;3;23;23;       ;2,35001E+12;IV;
100763;ADÂNCATA;927005;21;100754;22;3;3;3;23;2350010;1000031;2,35001E+12;IV;
100772;PATRU FRAŢI;927006;21;100754;23;3;3;3;23;2350010;3008468;2,35001E+12;V;
92783;ALBEŞTI;0;21;216;3;2;3;3;23;23;       ;2,35003E+12;IV;
92792;ALBEŞTI;927010;21;92783;22;3;3;3;23;2350030;1000099;2,35003E+12;IV;
92809;BATALURI;927011;21;92783;23;3;3;3;23;2350030;3000518;2,35003E+12;V;
92827;MARSILIENI;927013;21;92783;23;3;3;3;23;2350030;3007026;2,35003E+12;V;
100852;ALEXENI;0;21;216;3;2;3;3;23;23;       ;2,35004E+12;IV;
100861;ALEXENI;927015;21;100852;22;3;3;3;23;2350039;1000136;2,35004E+12;IV;
92872;ANDRAŞEŞTI;0;21;216;3;2;3;3;23;23;       ;2,35006E+12;IV;
92881;ANDRAŞEŞTI;927025;21;92872;22;3;3;3;23;2350057;1000204;2,35006E+12;IV;
92890;ORBOEŞTI;927026;21;92872;23;3;3;3;23;2350057;3008320;2,35006E+12;V;
100870;ARMAŞEŞTI;0;21;216;3;2;3;3;23;23;       ;2,35008E+12;IV;
100889;ARMAŞEŞTI;927030;21;100870;22;3;3;3;23;2350084;1000317;2,35008E+12;IV;
100905;MALU ROŞU;927032;21;100870;23;3;3;3;23;2350084;3006974;2,35008E+12;V;
100914;NENIŞORI;927033;21;100870;23;3;3;3;23;2350084;3007990;2,35008E+12;V;
100923;AXINTELE;0;21;216;3;2;3;3;23;23;       ;2,3501E+12;IV;
100932;AXINTELE;927035;21;100923;22;3;3;3;23;2350103;1000385;2,3501E+12;IV;
100941;BARBATESCU;927036;21;100923;23;3;3;3;23;2350103;3000754;2,3501E+12;V;
100950;HORIA;927037;21;100923;23;3;3;3;23;2350103;3005909;2,3501E+12;V;
92907;BALACIU;0;21;216;3;2;3;3;23;23;       ;2,35011E+12;IV;
